object_id,global_id,parent_global_id,monitoring_date,location,pool_id,transect_axis,total_transect_length,transect_notes,transect_distance_of_quadrat,side_of_transect_left_or_right,vegetation_zone,quadrat_notes,percent_bare_ground,percent_thatch,count_of_native_species_automatically_calculated,sum_of_native_cover_automatically_calculated,count_of_non_native_species_automatically_calculated,sum_of_non_native_cover_automatically_calculated,count_of_unknown_species_automatically_calculated,sum_of_unknown_cover_automatically_calculated,sum_of_all_cover_automatically_calculated,type,species,unlisted_species,other_cover_notes,percent_cover,location_pool_id
2744,c978a4c1-f647-4452-812b-91a55a0cfda3,77e01ec6-b669-4a55-9900-963badbfb696,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,14,Right,transition,0,8,5,4,50,6,49,49,0,0,nonnative,Festuca_myuros,NA,NA,1,delsol_caminocorto_2
2745,64cb2421-fa2b-40d6-a6d2-367ab5c4af45,77e01ec6-b669-4a55-9900-963badbfb696,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,14,Right,transition,0,8,5,4,50,6,49,49,0,0,nonnative,Avena_fatua,NA,NA,1,delsol_caminocorto_2
849,d673440c-9fe5-40d5-94a2-e3403720b476,77e01ec6-b669-4a55-9900-963badbfb696,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,14,Right,transition,0,8,5,4,50,6,49,0,0,112,unknown,NA,NA,NA,0,delsol_caminocorto_2
850,6218ce9d-41dd-4c30-8f2d-0fa80b7d55e5,77e01ec6-b669-4a55-9900-963badbfb696,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,14,Right,transition,0,8,5,4,50,6,49,0,0,112,other,NA,NA,NA,0,delsol_caminocorto_2
2799,861b0e94-2fc5-4a8e-82d5-c22a751fef13,6182eb4d-c828-4f93-8281-5248e852dd08,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,16,Right,transition,0,35,0,5,47,5,18,0,0,100,native,Eleocharis_macrostachya,NA,NA,19,delsol_caminocorto_2
2800,7e1a328f-cd69-4ef7-aa0b-aaf820b91c44,6182eb4d-c828-4f93-8281-5248e852dd08,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,16,Right,transition,0,35,0,5,47,5,18,0,0,100,native,Eryngium_vaseyi,NA,NA,9,delsol_caminocorto_2
2801,9e5ae601-48dd-488e-8e69-db8ae6d6c0aa,6182eb4d-c828-4f93-8281-5248e852dd08,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,16,Right,transition,0,35,0,5,47,5,18,0,0,100,native,Eleocharis_acicularis,NA,NA,12,delsol_caminocorto_2
2802,2694c3eb-9156-4653-a16c-32151d4c2837,6182eb4d-c828-4f93-8281-5248e852dd08,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,16,Right,transition,0,35,0,5,47,5,18,0,0,100,native,Juncus_bufonius,NA,NA,6,delsol_caminocorto_2
2803,f3b2dde8-b61d-4f83-be42-16ddfdf1028c,6182eb4d-c828-4f93-8281-5248e852dd08,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,16,Right,transition,0,35,0,5,47,5,18,0,0,100,native,Psilocarphus_brevissimus,NA,NA,1,delsol_caminocorto_2
2735,01b3f366-d55b-4858-8473-a089e1fb21cb,6182eb4d-c828-4f93-8281-5248e852dd08,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,16,Right,transition,0,35,0,5,47,5,18,18,0,0,nonnative,Lythrum_hyssopifolia,NA,NA,14,delsol_caminocorto_2
2736,b0785805-2b87-4b5d-9dbe-45939ad6740e,6182eb4d-c828-4f93-8281-5248e852dd08,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,16,Right,transition,0,35,0,5,47,5,18,18,0,0,nonnative,Festuca_perennis,NA,NA,1,delsol_caminocorto_2
2737,42a3530c-8335-457d-b8d5-9575312960c6,6182eb4d-c828-4f93-8281-5248e852dd08,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,16,Right,transition,0,35,0,5,47,5,18,18,0,0,nonnative,Erodium_botrys,NA,NA,1,delsol_caminocorto_2
2738,a0c84c9b-5451-4ba5-bac6-47a646e05cc6,6182eb4d-c828-4f93-8281-5248e852dd08,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,16,Right,transition,0,35,0,5,47,5,18,18,0,0,nonnative,Hordeum_marinum,NA,NA,1,delsol_caminocorto_2
2739,23fa86ab-7397-4b0b-98c9-5f33ff466168,6182eb4d-c828-4f93-8281-5248e852dd08,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,16,Right,transition,0,35,0,5,47,5,18,18,0,0,nonnative,Festuca_myuros,NA,NA,1,delsol_caminocorto_2
848,bfe46111-45fd-49ac-9ed4-4fe8ee57e557,6182eb4d-c828-4f93-8281-5248e852dd08,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,16,Right,transition,0,35,0,5,47,5,18,0,0,100,unknown,NA,NA,NA,0,delsol_caminocorto_2
849,e91ac45f-2aea-429b-a982-5ec892329831,6182eb4d-c828-4f93-8281-5248e852dd08,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,16,Right,transition,0,35,0,5,47,5,18,0,0,100,other,NA,NA,NA,0,delsol_caminocorto_2
2796,49ac86c0-5d99-4306-910c-c437dcc1e562,6c34b1bb-ae1e-496a-ae12-32b675db85f9,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,18,Left,bottom,0,33,0,3,67,0,0,0,0,100,native,Eleocharis_macrostachya,NA,NA,62,delsol_caminocorto_2
2797,6637fa70-0f83-49a7-acb3-50560c55c7b2,6c34b1bb-ae1e-496a-ae12-32b675db85f9,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,18,Left,bottom,0,33,0,3,67,0,0,0,0,100,native,Psilocarphus_brevissimus,NA,NA,4,delsol_caminocorto_2
2798,b9e1eb85-c21d-46f1-b220-67cc989ccfa4,6c34b1bb-ae1e-496a-ae12-32b675db85f9,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,18,Left,bottom,0,33,0,3,67,0,0,0,0,100,native,Plagiobothrys_undulatus,NA,NA,1,delsol_caminocorto_2
2734,eb3fb4d8-f106-48c4-a00d-0af3e1234a62,6c34b1bb-ae1e-496a-ae12-32b675db85f9,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,18,Left,bottom,0,33,0,3,67,0,0,0,0,0,nonnative,NA,NA,NA,0,delsol_caminocorto_2
847,e793b986-3ca2-4144-8b72-6992c61d9d9c,6c34b1bb-ae1e-496a-ae12-32b675db85f9,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,18,Left,bottom,0,33,0,3,67,0,0,0,0,100,unknown,NA,NA,NA,0,delsol_caminocorto_2
848,3dc047b4-7e84-492a-b826-ce542a8b6018,6c34b1bb-ae1e-496a-ae12-32b675db85f9,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,18,Left,bottom,0,33,0,3,67,0,0,0,0,100,other,NA,NA,NA,0,delsol_caminocorto_2
2793,dbeb3bc6-7923-4c85-b3de-9f380b563fbc,ced4ff34-4ad1-4421-b0f9-7afb4d31a870,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,20,Right,bottom,0,57,0,3,42,1,1,0,0,100,native,Eleocharis_macrostachya,NA,NA,38,delsol_caminocorto_2
2794,1cc8931e-8c26-41d9-9349-38741fd7a9ab,ced4ff34-4ad1-4421-b0f9-7afb4d31a870,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,20,Right,bottom,0,57,0,3,42,1,1,0,0,100,native,Psilocarphus_brevissimus,NA,NA,2,delsol_caminocorto_2
2795,dbee47b8-e2cb-45c7-bd3a-4673f5e1297a,ced4ff34-4ad1-4421-b0f9-7afb4d31a870,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,20,Right,bottom,0,57,0,3,42,1,1,0,0,100,native,Plagiobothrys_undulatus,NA,NA,2,delsol_caminocorto_2
2733,57ff0b1b-73c8-42b6-b311-047725b58ef2,ced4ff34-4ad1-4421-b0f9-7afb4d31a870,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,20,Right,bottom,0,57,0,3,42,1,1,1,0,0,nonnative,Sonchus_spp,NA,NA,1,delsol_caminocorto_2
846,1d825355-7fc3-4a73-b2eb-2b85824134d6,ced4ff34-4ad1-4421-b0f9-7afb4d31a870,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,20,Right,bottom,0,57,0,3,42,1,1,0,0,100,unknown,NA,NA,NA,0,delsol_caminocorto_2
847,57356489-d930-4a3b-8313-85165e2ec22d,ced4ff34-4ad1-4421-b0f9-7afb4d31a870,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,20,Right,bottom,0,57,0,3,42,1,1,0,0,100,other,NA,NA,NA,0,delsol_caminocorto_2
2789,560b26cb-f73d-4d42-9b26-fe02aba2a4c7,40ee95dc-682c-44e2-b090-f1111cc77bc8,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,22,Left,bottom,0,47,0,4,53,0,0,0,0,100,native,Eleocharis_macrostachya,NA,NA,39,delsol_caminocorto_2
2790,713774b3-1644-4a2e-bfc9-c23662c910d5,40ee95dc-682c-44e2-b090-f1111cc77bc8,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,22,Left,bottom,0,47,0,4,53,0,0,0,0,100,native,Eryngium_vaseyi,NA,NA,10,delsol_caminocorto_2
2791,8f6ddd75-7513-42a9-a0fa-75b3d6280cea,40ee95dc-682c-44e2-b090-f1111cc77bc8,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,22,Left,bottom,0,47,0,4,53,0,0,0,0,100,native,Plagiobothrys_undulatus,NA,NA,1,delsol_caminocorto_2
2792,d85bd5cf-52ff-43be-bc3c-a78988623abf,40ee95dc-682c-44e2-b090-f1111cc77bc8,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,22,Left,bottom,0,47,0,4,53,0,0,0,0,100,native,Psilocarphus_brevissimus,NA,NA,3,delsol_caminocorto_2
2732,1cd12bc5-805f-401a-bce9-c8aa19815a4d,40ee95dc-682c-44e2-b090-f1111cc77bc8,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,22,Left,bottom,0,47,0,4,53,0,0,0,0,0,nonnative,NA,NA,NA,0,delsol_caminocorto_2
845,acae7269-534f-41f3-b770-62ade8d8e35e,40ee95dc-682c-44e2-b090-f1111cc77bc8,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,22,Left,bottom,0,47,0,4,53,0,0,0,0,100,unknown,NA,NA,NA,0,delsol_caminocorto_2
846,5b86aef3-5e58-4eb2-9966-c844745c38db,40ee95dc-682c-44e2-b090-f1111cc77bc8,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,22,Left,bottom,0,47,0,4,53,0,0,0,0,100,other,NA,NA,NA,0,delsol_caminocorto_2
2785,6adf7d64-5c91-4da3-be56-aa6bc00ec25c,c2cb7249-29fc-468c-a963-968c20b287fa,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,24,Right,bottom,0,57,0,4,43,0,0,0,0,100,native,Eleocharis_macrostachya,NA,NA,17,delsol_caminocorto_2
2786,7d8d8995-9672-4e69-a065-223e29396cfe,c2cb7249-29fc-468c-a963-968c20b287fa,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,24,Right,bottom,0,57,0,4,43,0,0,0,0,100,native,Eryngium_vaseyi,NA,NA,24,delsol_caminocorto_2
2787,4693a346-d90e-4807-8680-f46fe595698b,c2cb7249-29fc-468c-a963-968c20b287fa,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,24,Right,bottom,0,57,0,4,43,0,0,0,0,100,native,Plagiobothrys_undulatus,NA,NA,1,delsol_caminocorto_2
2788,1ea0ba88-0c05-4e95-8e0e-26c6e14da49a,c2cb7249-29fc-468c-a963-968c20b287fa,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,24,Right,bottom,0,57,0,4,43,0,0,0,0,100,native,Psilocarphus_brevissimus,NA,NA,1,delsol_caminocorto_2
2731,d8a75dd4-688d-43c4-836f-638c17798d33,c2cb7249-29fc-468c-a963-968c20b287fa,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,24,Right,bottom,0,57,0,4,43,0,0,0,0,0,nonnative,NA,NA,NA,0,delsol_caminocorto_2
844,3f1edb86-52e5-4e9d-9732-3b960559703d,c2cb7249-29fc-468c-a963-968c20b287fa,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,24,Right,bottom,0,57,0,4,43,0,0,0,0,100,unknown,NA,NA,NA,0,delsol_caminocorto_2
845,00621462-4c46-455f-a924-d21fd6a8b488,c2cb7249-29fc-468c-a963-968c20b287fa,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,24,Right,bottom,0,57,0,4,43,0,0,0,0,100,other,NA,NA,NA,0,delsol_caminocorto_2
2781,d9855050-a044-4679-b6ed-416f231533c4,088c5659-2c69-49e6-8125-a8b129ff93b6,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,26,Left,bottom,0,50,0,4,50,0,0,0,0,100,native,Eleocharis_macrostachya,NA,NA,33,delsol_caminocorto_2
2782,3b459a8e-5267-4a01-a7ea-0ca1f40c6a14,088c5659-2c69-49e6-8125-a8b129ff93b6,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,26,Left,bottom,0,50,0,4,50,0,0,0,0,100,native,Eryngium_vaseyi,NA,NA,15,delsol_caminocorto_2
2783,7006a7d7-93a5-4c53-a5c1-d41dc1c8774d,088c5659-2c69-49e6-8125-a8b129ff93b6,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,26,Left,bottom,0,50,0,4,50,0,0,0,0,100,native,Psilocarphus_brevissimus,NA,NA,1,delsol_caminocorto_2
2784,ecaa39b3-1e76-48be-a980-fd74c1e6df87,088c5659-2c69-49e6-8125-a8b129ff93b6,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,26,Left,bottom,0,50,0,4,50,0,0,0,0,100,native,Plagiobothrys_undulatus,NA,NA,1,delsol_caminocorto_2
2730,1c847c75-5f55-4d1b-94eb-55158d2f0699,088c5659-2c69-49e6-8125-a8b129ff93b6,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,26,Left,bottom,0,50,0,4,50,0,0,0,0,0,nonnative,NA,NA,NA,0,delsol_caminocorto_2
843,e25ed8eb-d300-4f84-ac4f-58a013fd2593,088c5659-2c69-49e6-8125-a8b129ff93b6,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,26,Left,bottom,0,50,0,4,50,0,0,0,0,100,unknown,NA,NA,NA,0,delsol_caminocorto_2
844,92dcfa68-2467-4c4f-babe-1f330b878035,088c5659-2c69-49e6-8125-a8b129ff93b6,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,26,Left,bottom,0,50,0,4,50,0,0,0,0,100,other,NA,NA,NA,0,delsol_caminocorto_2
2779,53ff7721-e071-47de-a3cd-5084c7bfc824,e006796f-0de2-4c48-ab37-441115c18ee7,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,28,Right,bottom,0,46,0,2,41,0,0,0,0,100,native,Eleocharis_macrostachya,NA,NA,27,delsol_caminocorto_2
2780,56c99cfa-1e79-4cdd-bf53-476a401a2173,e006796f-0de2-4c48-ab37-441115c18ee7,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,28,Right,bottom,0,46,0,2,41,0,0,0,0,100,native,Eryngium_vaseyi,NA,NA,14,delsol_caminocorto_2
2729,827908be-31aa-411b-9e52-aba07491a105,e006796f-0de2-4c48-ab37-441115c18ee7,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,28,Right,bottom,0,46,0,2,41,0,0,0,0,0,nonnative,NA,NA,NA,0,delsol_caminocorto_2
842,43033202-3831-4592-b546-d844b36bbbd8,e006796f-0de2-4c48-ab37-441115c18ee7,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,28,Right,bottom,0,46,0,2,41,0,0,0,0,100,unknown,NA,NA,NA,0,delsol_caminocorto_2
843,8be0621b-dd2c-47fb-8807-046ec501f4be,e006796f-0de2-4c48-ab37-441115c18ee7,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,28,Right,bottom,0,46,0,2,41,0,0,0,0,100,other,boulder_rock,NA,NA,0,delsol_caminocorto_2
2774,b572126a-c8eb-4085-8f14-65c688c5e59d,e76518e5-7c78-4d54-a20f-ba8d6de8155d,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,30,Left,bottom,0,43,0,5,57,0,0,0,0,100,native,Eleocharis_macrostachya,NA,NA,0,delsol_caminocorto_2
2775,a239d502-4ef1-445d-9488-e4b0dc811ee6,e76518e5-7c78-4d54-a20f-ba8d6de8155d,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,30,Left,bottom,0,43,0,5,57,0,0,0,0,100,native,Eryngium_vaseyi,NA,NA,39,delsol_caminocorto_2
2776,74c96dfc-3de4-4d57-b11b-4fb6596fa95e,e76518e5-7c78-4d54-a20f-ba8d6de8155d,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,30,Left,bottom,0,43,0,5,57,0,0,0,0,100,native,Psilocarphus_brevissimus,NA,NA,10,delsol_caminocorto_2
2777,06bfcfe5-08e1-4a7a-844e-29a4e8b7958e,e76518e5-7c78-4d54-a20f-ba8d6de8155d,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,30,Left,bottom,0,43,0,5,57,0,0,0,0,100,native,Eleocharis_acicularis,NA,NA,4,delsol_caminocorto_2
2778,f753b85d-0eec-428a-94a6-d74dcb2ae99f,e76518e5-7c78-4d54-a20f-ba8d6de8155d,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,30,Left,bottom,0,43,0,5,57,0,0,0,0,100,native,Plagiobothrys_undulatus,NA,NA,4,delsol_caminocorto_2
2728,20700b1d-203c-41ae-a177-c2bde58bbc6b,e76518e5-7c78-4d54-a20f-ba8d6de8155d,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,30,Left,bottom,0,43,0,5,57,0,0,0,0,0,nonnative,NA,NA,NA,0,delsol_caminocorto_2
841,6f76659d-af09-4eda-8ad8-48f9800b70d9,e76518e5-7c78-4d54-a20f-ba8d6de8155d,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,30,Left,bottom,0,43,0,5,57,0,0,0,0,100,unknown,NA,NA,NA,0,delsol_caminocorto_2
842,179e7cab-6fbc-4786-bb54-215271bef5e3,e76518e5-7c78-4d54-a20f-ba8d6de8155d,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,30,Left,bottom,0,43,0,5,57,0,0,0,0,100,other,NA,NA,NA,13,delsol_caminocorto_2
2769,9dfdf7c6-86ac-4840-b261-0f36f07900f8,c3d0cdec-527b-4168-bc7e-3cd6a57f394f,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,32,Right,bottom,0,49,0,5,50,1,1,0,0,100,native,Eleocharis_macrostachya,NA,NA,15,delsol_caminocorto_2
2770,80a7002f-103c-4c2d-bf8c-c3f70563b6c5,c3d0cdec-527b-4168-bc7e-3cd6a57f394f,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,32,Right,bottom,0,49,0,5,50,1,1,0,0,100,native,Psilocarphus_brevissimus,NA,NA,4,delsol_caminocorto_2
2771,6ae47854-ff52-407e-88c2-df6777351690,c3d0cdec-527b-4168-bc7e-3cd6a57f394f,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,32,Right,bottom,0,49,0,5,50,1,1,0,0,100,native,Eleocharis_acicularis,NA,NA,2,delsol_caminocorto_2
2772,d4fcdb8b-d202-4157-9516-38f68af66bf6,c3d0cdec-527b-4168-bc7e-3cd6a57f394f,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,32,Right,bottom,0,49,0,5,50,1,1,0,0,100,native,Plagiobothrys_undulatus,NA,NA,6,delsol_caminocorto_2
2773,63c7462e-dba2-48db-b5c2-7604889cbf8d,c3d0cdec-527b-4168-bc7e-3cd6a57f394f,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,32,Right,bottom,0,49,0,5,50,1,1,0,0,100,native,Eryngium_vaseyi,NA,NA,23,delsol_caminocorto_2
2727,a4eb756e-aab1-4720-bd1a-7e0175796d21,c3d0cdec-527b-4168-bc7e-3cd6a57f394f,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,32,Right,bottom,0,49,0,5,50,1,1,1,0,0,nonnative,Polypogon_monspeliensis,NA,NA,1,delsol_caminocorto_2
840,421bd4b7-55f3-4b35-b32b-48e81f9097ad,c3d0cdec-527b-4168-bc7e-3cd6a57f394f,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,32,Right,bottom,0,49,0,5,50,1,1,0,0,100,unknown,NA,NA,NA,0,delsol_caminocorto_2
841,a29f2471-1b4a-46b4-8332-e479afd63226,c3d0cdec-527b-4168-bc7e-3cd6a57f394f,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,32,Right,bottom,0,49,0,5,50,1,1,0,0,100,other,NA,NA,NA,0,delsol_caminocorto_2
2765,4d94722c-edab-4c4d-ab8b-01c651f57743,8a319086-4181-4256-aa1f-8a3d9d6daef8,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,34,Left,transition,0,30,0,4,69,1,1,0,0,100,native,Eleocharis_macrostachya,NA,NA,48,delsol_caminocorto_2
2766,2a03d6dc-dec4-409a-9e1e-6c9aa6c6e5cb,8a319086-4181-4256-aa1f-8a3d9d6daef8,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,34,Left,transition,0,30,0,4,69,1,1,0,0,100,native,Eleocharis_acicularis,NA,NA,3,delsol_caminocorto_2
2767,31b476ee-f02f-4c44-8b5f-d6a60f3b7e17,8a319086-4181-4256-aa1f-8a3d9d6daef8,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,34,Left,transition,0,30,0,4,69,1,1,0,0,100,native,Eryngium_vaseyi,NA,NA,17,delsol_caminocorto_2
2768,dc79a625-d2fa-4eb3-8355-b039a653a7d7,8a319086-4181-4256-aa1f-8a3d9d6daef8,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,34,Left,transition,0,30,0,4,69,1,1,0,0,100,native,Psilocarphus_brevissimus,NA,NA,1,delsol_caminocorto_2
2726,e2f603fc-90cf-40e8-9706-bf268d8cdb74,8a319086-4181-4256-aa1f-8a3d9d6daef8,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,34,Left,transition,0,30,0,4,69,1,1,1,0,0,nonnative,Festuca_perennis,NA,NA,1,delsol_caminocorto_2
839,a9b3f666-4e63-4b0c-8861-fb43340e84a2,8a319086-4181-4256-aa1f-8a3d9d6daef8,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,34,Left,transition,0,30,0,4,69,1,1,0,0,100,unknown,NA,NA,NA,0,delsol_caminocorto_2
840,fb21044b-d2c2-4112-9000-8a543ac6f06d,8a319086-4181-4256-aa1f-8a3d9d6daef8,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,34,Left,transition,0,30,0,4,69,1,1,0,0,100,other,NA,NA,NA,0,delsol_caminocorto_2
2761,59c21bfe-0bfa-4017-9659-3f0c3678af4f,e2fb3854-9ceb-44da-a40b-a7a41bba4ac5,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,36,Right,edge,0,0,0,4,48,8,69,0,0,117,native,Eleocharis_macrostachya,NA,NA,24,delsol_caminocorto_2
2762,5eb1bd31-17a8-447e-8960-bd2ff16f59d4,e2fb3854-9ceb-44da-a40b-a7a41bba4ac5,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,36,Right,edge,0,0,0,4,48,8,69,0,0,117,native,Eryngium_vaseyi,NA,NA,1,delsol_caminocorto_2
2763,314bd549-df80-4952-bad8-ef8158d122f3,e2fb3854-9ceb-44da-a40b-a7a41bba4ac5,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,36,Right,edge,0,0,0,4,48,8,69,0,0,117,native,Eleocharis_acicularis,NA,NA,22,delsol_caminocorto_2
2764,dff9d58e-0913-430a-b2be-c47e67c22532,e2fb3854-9ceb-44da-a40b-a7a41bba4ac5,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,36,Right,edge,0,0,0,4,48,8,69,0,0,117,native,Ambrosia_psilostachya,NA,NA,1,delsol_caminocorto_2
2718,36a82fd8-a199-4f2c-b257-8b0c3f66cc9b,e2fb3854-9ceb-44da-a40b-a7a41bba4ac5,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,36,Right,edge,0,0,0,4,48,8,69,69,0,0,nonnative,Festuca_perennis,NA,NA,33,delsol_caminocorto_2
2719,d72eb21a-4cb6-4fcd-868f-80e024ee5fa3,e2fb3854-9ceb-44da-a40b-a7a41bba4ac5,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,36,Right,edge,0,0,0,4,48,8,69,69,0,0,nonnative,Vicia_villosa,NA,NA,24,delsol_caminocorto_2
2720,d2141d96-4975-482b-8567-95e6b9a29d7a,e2fb3854-9ceb-44da-a40b-a7a41bba4ac5,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,36,Right,edge,0,0,0,4,48,8,69,69,0,0,nonnative,Erodium_botrys,NA,NA,1,delsol_caminocorto_2
2721,9684bbb2-6b2b-41f6-bf65-d92a9d97337c,e2fb3854-9ceb-44da-a40b-a7a41bba4ac5,2019-05-24,delsol_caminocorto,2,major,38,Eryngium armatum in other half of “U” as well,36,Right,edge,0,0,0,4,48,8,69,69,0,0,nonnative,Lythrum_hyssopifolia,NA,NA,1,delsol_caminocorto_2
