location,pool_id,site_area_m2,pool_area_m2,pool_circumference_ft,pool_edge_ratio,edge_distance_max,restoration_year,time_since,period,depth_cm,global_id,monitor_names,transect_axis,total_transect_length,transect_notes,transect_distance_of_quadrat,side_of_transect_left_or_right,vegetation_zone,quadrat_notes,percent_bare_ground,percent_thatch,count_of_native_species_automatically_calculated,sum_of_native_cover_automatically_calculated,count_of_non_native_species_automatically_calculated,sum_of_non_native_cover_automatically_calculated,count_of_unknown_species_automatically_calculated,sum_of_unknown_cover_automatically_calculated,sum_of_all_cover_automatically_calculated,type,species,percent_cover,creation_date,quadrat_id,topo_0_m,location_pool_id
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,70583099-0ec1-4897-9dc0-999ae5c26a5a,Joanna Tang,major,19,0,16,Left,transition,0,0,44,3,66,5,50,0,0,160,native,Eleocharis_macrostachya,29,7/8/19,west_campus_10_major_16,0.055,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,652d64f0-94a3-4afa-962d-838452fd19f6,Joanna Tang,major,19,0,16,Left,transition,0,0,44,3,66,5,50,0,0,160,native,Eleocharis_acicularis,29,7/8/19,west_campus_10_major_16,0.055,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,072e5aee-b7f6-498d-a7d7-7103875a5774,Joanna Tang,major,19,0,16,Left,transition,0,0,44,3,66,5,50,50,0,0,nonnative,Festuca_perennis,46,7/8/19,west_campus_10_major_16,0.055,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,a2666e7e-3b7a-4021-bfb6-48dfd478ecb3,Joanna Tang,major,19,0,16,Left,transition,0,0,44,3,66,5,50,50,0,0,nonnative,Lythrum_hyssopifolia,1,7/8/19,west_campus_10_major_16,0.055,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,d735e546-1b08-476c-8e16-dc2f1988b702,Joanna Tang,major,19,0,16,Left,transition,0,0,44,3,66,5,50,50,0,0,nonnative,Hordeum_marinum,1,7/8/19,west_campus_10_major_16,0.055,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,6542251a-c6c9-4d8b-b668-db263745d7b7,Joanna Tang,major,19,0,16,Left,transition,0,0,44,3,66,5,50,50,0,0,nonnative,Convolvulus_arvensis,1,7/8/19,west_campus_10_major_16,0.055,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,2363dba8-ef37-40d6-bddb-3ab1372a4fc7,Joanna Tang,major,19,0,16,Left,transition,0,0,44,3,66,5,50,50,0,0,nonnative,Avena_fatua,1,7/8/19,west_campus_10_major_16,0.055,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,9461b5e1-d106-41e5-b2b6-c34f165c1845,Joanna Tang,major,19,0,16,Left,transition,0,0,44,3,66,5,50,0,0,160,unknown,NA,0,7/8/19,west_campus_10_major_16,0.055,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,95874804-5724-4d85-a6e7-bd76eb92fe75,Joanna Tang,major,19,0,16,Left,transition,0,0,44,3,66,5,50,0,0,160,other,NA,0,7/8/19,west_campus_10_major_16,0.055,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,880dae02-a608-438d-a160-59695c593963,Joanna Tang And Alice Wen,major,19,0,18,Right,edge,0,0,91,2,2,8,111,0,0,204,native,Juncus_bufonius,1,7/8/19,west_campus_10_major_18,0.135,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,aa8e6081-e4d3-496f-861b-6d4ceeaf0b5e,Joanna Tang And Alice Wen,major,19,0,18,Right,edge,0,0,91,2,2,8,111,0,0,204,native,Eleocharis_acicularis,1,7/8/19,west_campus_10_major_18,0.135,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,a9dbd726-21fe-467d-b9eb-8d4194f1979c,Joanna Tang And Alice Wen,major,19,0,18,Right,edge,0,0,91,2,2,8,111,111,0,0,nonnative,Festuca_perennis,100,7/8/19,west_campus_10_major_18,0.135,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,f283285a-e88e-42ad-8e80-d658b463c33c,Joanna Tang And Alice Wen,major,19,0,18,Right,edge,0,0,91,2,2,8,111,111,0,0,nonnative,Convolvulus_arvensis,2,7/8/19,west_campus_10_major_18,0.135,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,9d398240-0452-4a20-b24d-5b2cafd18c95,Joanna Tang And Alice Wen,major,19,0,18,Right,edge,0,0,91,2,2,8,111,111,0,0,nonnative,Bromus_hordeaceus,2,7/8/19,west_campus_10_major_18,0.135,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,12ca3406-6826-4f83-8105-64c65dc15238,Joanna Tang And Alice Wen,major,19,0,18,Right,edge,0,0,91,2,2,8,111,111,0,0,nonnative,Rumex_crispus,1,7/8/19,west_campus_10_major_18,0.135,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,8f2b2b16-bcad-4b70-8cdf-6a7c36b60bd7,Joanna Tang And Alice Wen,major,19,0,18,Right,edge,0,0,91,2,2,8,111,111,0,0,nonnative,Sonchus_spp,2,7/8/19,west_campus_10_major_18,0.135,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,d91c0edf-9ca3-4f5a-b402-df8d86c81421,Joanna Tang And Alice Wen,major,19,0,18,Right,edge,0,0,91,2,2,8,111,111,0,0,nonnative,Vicia_sativa,2,7/8/19,west_campus_10_major_18,0.135,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,e80934c5-e1fb-405b-ab2b-d0d8b6c51c46,Joanna Tang And Alice Wen,major,19,0,18,Right,edge,0,0,91,2,2,8,111,111,0,0,nonnative,Carduus_pycnocephalus,1,7/8/19,west_campus_10_major_18,0.135,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,e21f5e15-1e92-4812-a459-93d66f90f8ae,Joanna Tang And Alice Wen,major,19,0,18,Right,edge,0,0,91,2,2,8,111,111,0,0,nonnative,Helminthotheca_echioides,1,7/8/19,west_campus_10_major_18,0.135,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,01ef68b0-1b7e-4acd-a09a-daccacb58162,Joanna Tang And Alice Wen,major,19,0,18,Right,edge,0,0,91,2,2,8,111,0,0,204,unknown,NA,0,7/8/19,west_campus_10_major_18,0.135,west_campus_10
west_campus,10,109564.724,98.54318457,132.5517435,0.124965231,154.1,2002,17,131,28.5,6c1cd774-209d-48d6-b7b2-c3815a93660f,Joanna Tang And Alice Wen,major,19,0,18,Right,edge,0,0,91,2,2,8,111,0,0,204,other,NA,0,7/8/19,west_campus_10_major_18,0.135,west_campus_10
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,99a6d067-84c6-4924-9389-8ec8c904cd97,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,0,0,254,native,NA,0,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,99a6d067-84c6-4924-9389-8ec8c904cd97,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,0,0,254,native,NA,0,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,33b465bc-fb13-4bbc-9724-3d5d6725e112,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Festuca_perennis,66,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,33b465bc-fb13-4bbc-9724-3d5d6725e112,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Festuca_perennis,66,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,987e11e9-681b-4370-b3e1-dfc07c60167b,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Avena_fatua,39,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,987e11e9-681b-4370-b3e1-dfc07c60167b,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Avena_fatua,39,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,0e934c83-6b6b-4dd7-83ce-ff2c448bb109,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Geranium_dissectum,44,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,0e934c83-6b6b-4dd7-83ce-ff2c448bb109,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Geranium_dissectum,44,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,8f17fc6b-363b-435a-b2ff-c99823e6a754,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Lysimachia_arvensis,2,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,8f17fc6b-363b-435a-b2ff-c99823e6a754,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Lysimachia_arvensis,2,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,197960fd-79c8-45ca-be29-90f7695c00d4,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Rumex_crispus,1,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,197960fd-79c8-45ca-be29-90f7695c00d4,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Rumex_crispus,1,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,73742d26-2805-4542-9d8c-db9964d08afa,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Convolvulus_arvensis,1,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,73742d26-2805-4542-9d8c-db9964d08afa,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Convolvulus_arvensis,1,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,5face37a-5246-493f-b408-26e7bff8e2d4,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Vicia_sativa,2,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,5face37a-5246-493f-b408-26e7bff8e2d4,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Vicia_sativa,2,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,c8d119bc-c1ef-4851-b70c-2c15f249d1dd,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Medicago_polymorpha,2,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,c8d119bc-c1ef-4851-b70c-2c15f249d1dd,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Medicago_polymorpha,2,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,b39a845e-0755-4e61-901e-98d41b242ace,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Bromus_hordeaceus,2,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,b39a845e-0755-4e61-901e-98d41b242ace,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Bromus_hordeaceus,2,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,7d9be173-4e4c-426f-b67e-2e88894e83e6,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Lythrum_hyssopifolia,1,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,7d9be173-4e4c-426f-b67e-2e88894e83e6,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,160,0,0,nonnative,Lythrum_hyssopifolia,1,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,59c16aa9-4203-46c3-8c1c-32cf75a8d77c,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,0,0,254,unknown,NA,0,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,59c16aa9-4203-46c3-8c1c-32cf75a8d77c,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,0,0,254,unknown,NA,0,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,80ca0d17-ce3a-430c-9967-02726c29ee28,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,0,0,254,other,NA,0,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,80ca0d17-ce3a-430c-9967-02726c29ee28,Joanna Tang,major,19,0,0,Left,edge,0,2,92,0,0,10,160,0,0,254,other,NA,0,7/11/19,west_campus_11_major_0,0.3,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,13fa027c-1c0e-4768-9230-c0b23f86392d,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,0,0,128,native,Grindelia_camporum,6,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,13fa027c-1c0e-4768-9230-c0b23f86392d,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,0,0,128,native,Grindelia_camporum,6,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,6dcb1d91-2a4c-48ab-8890-4009b43fbc46,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,0,0,128,native,Eleocharis_macrostachya,44,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,6dcb1d91-2a4c-48ab-8890-4009b43fbc46,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,0,0,128,native,Eleocharis_macrostachya,44,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,f0815bce-90ff-4f00-a42c-d000058b9a26,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,0,0,128,native,Eryngium_vaseyi,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,f0815bce-90ff-4f00-a42c-d000058b9a26,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,0,0,128,native,Eryngium_vaseyi,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,62f44594-b54d-4165-89b6-e6fb7efb61a7,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,0,0,128,native,Juncus_bufonius,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,62f44594-b54d-4165-89b6-e6fb7efb61a7,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,0,0,128,native,Juncus_bufonius,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,6dcaac07-b658-465c-a699-9003ddb80090,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,48,0,0,nonnative,Avena_fatua,2,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,6dcaac07-b658-465c-a699-9003ddb80090,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,48,0,0,nonnative,Avena_fatua,2,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,5b671480-dd62-4e30-ad46-4688ef6e5059,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,48,0,0,nonnative,Festuca_perennis,41,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,5b671480-dd62-4e30-ad46-4688ef6e5059,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,48,0,0,nonnative,Festuca_perennis,41,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,12898747-8104-4c78-9e33-da31afd90432,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,48,0,0,nonnative,Plantago_lanceolata,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,12898747-8104-4c78-9e33-da31afd90432,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,48,0,0,nonnative,Plantago_lanceolata,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,42b9576e-590b-4f59-91c7-f569e58c17ab,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,48,0,0,nonnative,Lythrum_hyssopifolia,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,42b9576e-590b-4f59-91c7-f569e58c17ab,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,48,0,0,nonnative,Lythrum_hyssopifolia,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,220ec5fe-885b-4594-887b-01c675db0c77,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,48,0,0,nonnative,Geranium_dissectum,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,220ec5fe-885b-4594-887b-01c675db0c77,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,48,0,0,nonnative,Geranium_dissectum,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,718c0802-f9c0-44b2-bd58-20ddf4fc6a80,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,48,0,0,nonnative,Cynodon_dactylon,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,718c0802-f9c0-44b2-bd58-20ddf4fc6a80,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,48,0,0,nonnative,Cynodon_dactylon,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,2502eaf8-9d0f-466b-aeee-16071d020c51,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,48,0,0,nonnative,Hordeum_marinum,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,2502eaf8-9d0f-466b-aeee-16071d020c51,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,48,0,0,nonnative,Hordeum_marinum,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,e50b8557-2bbb-4d73-a349-966c154959f4,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,0,0,128,unknown,NA,0,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,e50b8557-2bbb-4d73-a349-966c154959f4,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,0,0,128,unknown,NA,0,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,d6894746-979e-4341-b362-9f0a81c141bf,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,0,0,128,other,NA,0,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,d6894746-979e-4341-b362-9f0a81c141bf,"Joanna Tang, Branden Song",major,19,0,2,Right,transition,0,4,24,4,52,7,48,0,0,128,other,NA,0,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,9e0bfcac-79fe-4c22-84fd-368ea46e3f64,"Joanna Tang, Branden Song",major,19,0,2,Right,bottom,Cysts,9,1,1,74,3,24,0,0,108,native,Eleocharis_macrostachya,74,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,9e0bfcac-79fe-4c22-84fd-368ea46e3f64,"Joanna Tang, Branden Song",major,19,0,2,Right,bottom,Cysts,9,1,1,74,3,24,0,0,108,native,Eleocharis_macrostachya,74,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,df178c2c-a6cb-4f06-b267-2cdb6725b95b,"Joanna Tang, Branden Song",major,19,0,2,Right,bottom,Cysts,9,1,1,74,3,24,24,0,0,nonnative,Sonchus_spp,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,df178c2c-a6cb-4f06-b267-2cdb6725b95b,"Joanna Tang, Branden Song",major,19,0,2,Right,bottom,Cysts,9,1,1,74,3,24,24,0,0,nonnative,Sonchus_spp,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,17bc715e-e672-4e3c-aff3-6d2ff2316d49,"Joanna Tang, Branden Song",major,19,0,2,Right,bottom,Cysts,9,1,1,74,3,24,24,0,0,nonnative,Polypogon_monspeliensis,22,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,17bc715e-e672-4e3c-aff3-6d2ff2316d49,"Joanna Tang, Branden Song",major,19,0,2,Right,bottom,Cysts,9,1,1,74,3,24,24,0,0,nonnative,Polypogon_monspeliensis,22,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,d60dd2ea-a2cb-4b33-ac8f-443d5cbb1089,"Joanna Tang, Branden Song",major,19,0,2,Right,bottom,Cysts,9,1,1,74,3,24,24,0,0,nonnative,Festuca_perennis,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,d60dd2ea-a2cb-4b33-ac8f-443d5cbb1089,"Joanna Tang, Branden Song",major,19,0,2,Right,bottom,Cysts,9,1,1,74,3,24,24,0,0,nonnative,Festuca_perennis,1,7/10/19,west_campus_11_major_2,0.31,west_campus_11
west_campus,11,109564.724,105.1419378,130.9878623,0.115740518,149,2002,17,139,40,a95bbb70-a1d7-48f0-925c-e55ac9b684b6,"Joanna Tang, Branden Song",major,19,0,2,Right,bottom,Cysts,9,1,1,74,3,24,0,0,108,unknown,NA,0,7/10/19,west_campus_11_major_2,0.31,west_campus_11
